Timestamp,Transaction_ID,Amount
5/28/22 16:18,638321,34.82
5/28/22 16:25,625282,18.16
5/29/22 10:40,640424,12.07
5/29/22 15:01,642533,3.36
5/29/22 18:40,643170,17.45
5/29/22 20:07,630303,23.71
5/29/22 21:22,643683,16.21
5/30/22 0:47,644272,40.14
5/30/22 3:17,631618,36.01
5/30/22 4:05,644874,14.98
5/30/22 15:00,646858,28.36
5/30/22 17:21,647256,20.66
5/30/22 18:42,646507,7.83
5/30/22 22:00,634956,18.07
5/31/22 0:07,648470,20.07
5/31/22 6:34,649573,11.47
5/31/22 7:20,649053,44.71
5/31/22 13:28,637844,0.97
5/31/22 17:36,651587,36.07
5/31/22 18:33,651751,0.84
5/31/22 20:05,651995,37.83
6/1/22 2:53,652138,20.43
6/1/22 11:25,654765,39.87
6/1/22 12:59,655067,26.26
6/1/22 15:13,655442,20.36
6/1/22 16:14,655607,12.89
6/1/22 18:54,656142,10.29
6/2/22 10:06,658820,30.98
6/2/22 10:46,658920,16.16
6/2/22 11:45,659130,8.30
6/2/22 15:43,659841,20.21
6/2/22 16:51,660060,27.29
6/3/22 0:00,661326,10.66
6/3/22 4:20,660687,19.33
6/3/22 14:45,664019,11.62
6/3/22 19:58,664786,21.20
6/3/22 20:25,664997,3.62
6/3/22 20:30,664639,10.97
6/3/22 23:08,665499,18.65
6/4/22 3:04,653286,36.09
6/4/22 8:41,667185,14.92
6/4/22 9:06,666834,12.96
6/4/22 13:54,655217,9.25
6/4/22 16:01,668573,19.66
6/4/22 19:45,669247,25.93
6/5/22 2:03,657373,25.67
6/5/22 8:22,658497,31.41
6/5/22 9:19,671716,24.10
6/5/22 11:47,672099,23.97
6/5/22 13:50,672106,18.84
6/5/22 14:38,672598,17.21
6/5/22 14:57,672688,20.58
6/5/22 15:46,659852,6.38
6/5/22 20:00,671694,28.40
6/7/22 9:58,680380,25.20
6/7/22 9:58,680384,14.73
6/7/22 12:54,680894,8.50
6/7/22 15:31,681363,18.56
6/7/22 16:12,681522,17.74
6/7/22 19:29,680951,23.46
6/7/22 20:33,682291,16.72
6/7/22 21:14,682319,19.14
6/7/22 23:52,669949,14.58
6/8/22 4:47,683772,25.59
6/8/22 5:08,670917,11.38
6/8/22 5:32,681584,14.38
6/8/22 10:08,684562,19.17
6/8/22 10:12,684059,31.09
6/8/22 21:55,686777,24.57
6/9/22 1:22,674510,21.31
6/9/22 7:29,688490,11.47
6/9/22 16:15,690034,28.90
6/10/22 16:48,681613,13.57
6/11/22 4:21,683690,14.56
6/11/22 5:26,696750,28.17
6/11/22 21:13,699614,17.03
6/12/22 0:11,700181,32.51
6/12/22 1:10,700348,29.42
6/12/22 2:55,700622,20.14
6/12/22 13:00,698772,26.30
6/12/22 13:56,702551,30.85
6/12/22 14:13,689681,20.33
6/12/22 18:28,703326,18.30
6/12/22 20:48,703815,13.31
6/12/22 21:22,703936,20.34
6/13/22 1:36,704693,31.67
6/13/22 10:45,706344,23.45
6/13/22 12:29,706656,30.96
6/13/22 20:24,708028,23.88
6/14/22 3:57,709415,27.72
6/14/22 15:15,711475,14.84
6/15/22 0:00,713031,29.84
6/15/22 0:53,713199,0.63
6/15/22 2:02,700475,38.93
6/15/22 7:19,701418,22.16
6/15/22 7:30,714381,18.36
6/15/22 9:19,714459,16.16
6/15/22 9:23,714746,22.79
6/15/22 11:59,715182,0.91
6/15/22 14:42,715669,20.37
6/15/22 17:27,716152,3.01
6/15/22 17:44,704434,13.45
6/15/22 17:59,716241,18.01
6/15/22 19:46,716502,8.56
6/15/22 22:48,717182,19.86
6/16/22 0:09,709848,13.57
6/16/22 21:30,708253,22.77
6/16/22 22:21,720589,11.31
6/17/22 3:54,722362,23.92
6/17/22 4:37,722492,33.30
6/17/22 5:58,722719,38.85
6/17/22 7:43,723015,37.39
6/17/22 7:59,710145,12.26
6/17/22 15:42,711566,7.39
6/18/22 1:26,726274,9.40
6/18/22 15:08,728722,14.35
6/18/22 19:24,716513,28.02
6/19/22 0:21,730445,20.68
6/19/22 1:45,730611,13.89
6/19/22 4:52,731255,21.47
6/20/22 6:00,727364,12.54
6/20/22 11:38,736792,9.59
6/20/22 14:42,736258,19.94
6/20/22 19:45,738202,15.98
6/20/22 21:28,725549,5.42
6/20/22 21:52,731170,27.58
6/20/22 22:32,738719,27.39
6/20/22 22:36,738659,21.29
6/21/22 2:30,735538,14.91
6/21/22 18:34,742329,6.17
6/21/22 19:23,742465,12.48
6/22/22 0:53,743443,18.50
6/22/22 6:18,744380,8.21
6/22/22 10:01,744202,17.79
6/22/22 16:13,746178,21.01
6/22/22 17:34,746433,0.41
6/22/22 19:08,746719,24.42
6/23/22 1:03,747771,23.67
6/23/22 5:12,748555,0.01
6/23/22 6:30,748795,21.19
6/23/22 7:25,748977,24.83
6/23/22 8:44,749193,19.51
6/23/22 18:01,737915,25.42
6/23/22 23:29,751776,21.70
6/24/22 2:13,752272,14.43
6/24/22 21:52,755778,28.37
6/25/22 1:46,756554,44.45
6/25/22 4:28,756892,17.27
6/25/22 11:48,758400,14.63
6/25/22 16:27,759191,28.06
6/25/22 16:49,759271,13.33
6/25/22 21:30,747124,21.19
6/26/22 11:29,762676,0.01
6/26/22 15:46,750423,0.01
6/26/22 16:03,763489,11.52
6/26/22 16:29,763142,28.47
6/27/22 1:12,765143,22.13
6/27/22 7:48,766364,21.59
6/28/22 2:42,768961,8.15
6/28/22 3:32,769966,22.03
6/28/22 6:12,770394,19.39
6/28/22 8:29,762410,25.25
6/28/22 10:35,771254,0.01
6/28/22 16:00,764616,36.57
6/28/22 21:47,773296,20.30
6/28/22 23:31,773639,1.61
6/29/22 0:47,773594,44.33
6/29/22 3:34,774363,17.44
6/29/22 4:57,761483,22.72
6/29/22 5:43,774771,29.90
6/29/22 9:27,775400,36.77
6/29/22 16:32,776650,28.97
6/29/22 18:13,763899,7.16
6/30/22 0:28,778072,26.18
6/30/22 1:10,778142,39.34
6/30/22 1:52,778314,27.02
6/30/22 2:34,778445,31.39
6/30/22 5:29,779015,11.42
6/30/22 11:40,776348,27.08
6/30/22 13:54,780487,11.64
6/30/22 17:12,781032,3.25
7/1/22 6:51,770549,14.79
7/1/22 8:52,783872,10.82
7/1/22 11:50,784405,19.74
7/1/22 14:34,783698,10.39
7/1/22 14:37,784731,13.22
7/1/22 16:08,785195,21.72
7/1/22 16:30,785258,10.23
7/1/22 18:27,781206,29.79
7/2/22 1:42,774014,29.44
7/2/22 13:17,789063,30.12
7/2/22 23:51,785236,31.26
7/3/22 10:15,792851,25.66
7/3/22 13:14,780375,8.29
7/3/22 15:40,793865,37.93
7/3/22 17:18,793961,25.41
7/3/22 21:00,781708,8.77
7/4/22 12:36,784550,23.26
7/4/22 13:38,797707,42.58
7/4/22 14:35,797881,17.53
7/5/22 2:51,800137,33.97
7/5/22 4:09,800376,29.06
7/5/22 11:34,801688,20.87
7/5/22 23:55,803853,31.92
7/6/22 0:00,803871,29.65
7/6/22 1:02,804056,22.87
7/6/22 15:26,793796,0.01
7/6/22 16:58,807011,12.14
7/6/22 20:45,807664,26.90
7/7/22 0:07,808196,33.42
7/7/22 2:32,808738,17.85
7/7/22 7:34,809657,38.00
7/7/22 8:34,796833,26.40
7/7/22 11:05,810310,31.85
7/7/22 12:20,797503,17.80
7/7/22 14:05,810822,9.92
7/7/22 17:10,811401,11.15
7/7/22 19:22,798791,13.35
7/7/22 21:30,812179,21.94
7/8/22 3:44,800292,28.58
7/8/22 4:57,800521,12.72
7/8/22 6:02,813735,32.26
7/8/22 11:00,814609,12.08
7/8/22 17:11,815726,19.27
7/9/22 10:01,818142,27.27
7/9/22 13:11,819316,3.10
7/9/22 14:43,819596,14.53
7/9/22 21:49,820917,9.64
7/10/22 1:02,821041,25.24
7/10/22 2:03,821681,19.52
7/10/22 11:54,823454,32.47
7/10/22 13:04,823671,20.94
7/11/22 4:40,826544,22.53
7/11/22 7:05,826462,28.55
7/11/22 13:35,828168,26.59
7/11/22 16:47,828720,29.09
7/12/22 1:18,830301,4.54
7/12/22 8:31,824462,36.69
7/12/22 8:39,831570,17.14
7/12/22 13:15,832445,0.01
7/12/22 19:24,833575,31.05
7/12/22 21:40,833995,15.00
7/13/22 0:39,829032,18.09
7/13/22 0:55,834589,20.85
7/13/22 6:55,835708,29.32
7/13/22 7:10,832973,26.56
7/13/22 9:01,822926,38.99
7/13/22 9:48,836222,15.55
7/13/22 11:58,836611,18.43
7/13/22 13:10,836841,0.24
7/13/22 15:09,837178,18.03
7/13/22 17:38,836710,20.41
7/13/22 19:40,837985,22.87
7/13/22 19:57,837982,11.55
7/14/22 5:35,834812,15.65
7/14/22 11:28,840600,32.32
7/14/22 11:31,840826,11.84
7/14/22 19:18,829154,16.25
7/14/22 20:23,829369,27.97
7/14/22 22:22,842780,11.36
7/15/22 1:19,830297,24.87
7/15/22 2:55,843610,24.93
7/15/22 3:26,843718,30.86
7/15/22 18:22,846389,33.88
7/16/22 2:53,847863,27.69
7/16/22 9:32,836175,26.55
7/16/22 13:05,836795,28.33
7/16/22 19:44,850823,3.10
7/16/22 21:59,851236,18.29
7/17/22 0:01,851570,34.33
7/17/22 0:59,846052,23.66
7/17/22 6:27,852714,19.02
7/17/22 6:59,840021,47.37
7/17/22 10:58,853378,32.10
7/17/22 14:49,854226,12.62
7/17/22 23:25,855746,20.24
7/18/22 14:55,858524,1.34
7/18/22 14:58,858552,17.43
7/18/22 17:02,846160,16.93
7/18/22 19:52,846652,20.53
7/18/22 21:02,859642,17.45
7/19/22 6:56,861444,27.01
7/19/22 11:07,862241,21.16
7/19/22 14:58,862928,0.01
7/19/22 16:52,850310,15.46
7/19/22 16:54,863282,19.67
7/19/22 21:29,864087,16.85
7/20/22 0:41,851736,29.54
7/20/22 8:32,865803,13.88
7/20/22 12:11,866773,10.59
7/20/22 13:14,866339,23.20
7/20/22 17:08,867721,28.27
7/20/22 18:58,868024,0.01
7/20/22 19:05,868062,30.03
7/20/22 20:14,868253,20.76
7/20/22 20:30,868286,21.09
7/21/22 16:15,871848,32.19
7/21/22 17:41,872115,23.88
7/21/22 18:35,872266,45.56
7/22/22 0:29,873333,26.24
7/22/22 0:43,873117,10.40
7/22/22 9:17,874906,23.42
7/22/22 10:41,875149,0.01
7/22/22 16:47,876273,29.74
7/22/22 18:01,876476,21.64
7/22/22 22:53,875277,11.16
7/22/22 23:58,877549,19.20
7/23/22 3:17,878147,15.03
7/23/22 3:24,878160,27.82
7/23/22 4:19,871285,13.58
7/23/22 8:48,878914,17.20
7/23/22 16:04,880449,6.33
7/23/22 22:00,881502,8.46
7/23/22 23:44,868872,25.73
7/24/22 3:03,882454,13.24
7/24/22 5:19,882866,23.01
7/24/22 6:13,883030,0.01
7/24/22 13:15,884105,13.41
7/24/22 16:15,884788,24.08
7/24/22 18:15,885154,29.55
7/24/22 20:06,884992,17.94
7/24/22 22:45,885992,18.71
7/25/22 0:34,886316,23.87
7/25/22 15:34,888284,25.11
7/25/22 16:25,889099,33.33
7/25/22 21:57,888734,28.19
7/26/22 2:20,890914,20.20
7/26/22 2:37,890975,20.03
7/26/22 6:43,891747,33.76
7/26/22 7:20,891834,15.72
7/26/22 7:27,891864,41.43
7/26/22 7:45,891877,0.01
7/26/22 8:37,892070,30.90
7/26/22 17:50,893677,14.45
7/26/22 20:22,894153,0.01
7/27/22 6:35,895633,25.92
7/27/22 11:52,896948,34.14
7/27/22 12:56,897171,28.23
7/27/22 14:14,897380,20.25
7/27/22 19:58,898447,10.43
7/28/22 4:45,898825,18.01
7/28/22 6:25,900364,18.90
7/28/22 11:26,901311,27.27
7/28/22 17:03,902157,17.31
7/29/22 18:01,906759,4.18
7/30/22 1:49,907939,10.16
7/30/22 7:20,909245,25.14
7/30/22 7:43,909329,13.88
7/30/22 8:04,909348,27.11
7/30/22 8:48,909500,11.73
7/30/22 12:10,910128,24.94
7/30/22 12:29,910161,34.28
7/30/22 23:34,912168,24.00
7/31/22 1:33,899494,23.81
7/31/22 3:30,912885,16.93
7/31/22 5:25,913232,17.97
7/31/22 15:52,915098,30.53
7/31/22 16:35,902269,28.94
7/31/22 19:02,915682,18.56
7/31/22 19:46,915829,32.59
7/31/22 23:13,916441,44.29
8/1/22 4:04,916976,19.43
8/1/22 4:31,917366,6.62
8/1/22 8:40,918107,22.39
8/1/22 9:20,910093,18.56
8/1/22 14:22,906137,27.43
8/1/22 19:57,920187,16.18
8/1/22 22:06,916510,9.05
8/2/22 9:18,909594,25.05
8/2/22 10:12,922591,2.47
8/2/22 11:15,922905,25.52
8/2/22 14:44,923515,4.55
8/2/22 15:05,923573,21.67
8/2/22 18:02,924099,35.08
8/3/22 0:12,912280,14.17
8/3/22 3:38,925795,33.89
8/3/22 9:16,926829,33.96
8/3/22 11:30,927228,17.99
8/3/22 16:02,928043,15.21
8/3/22 16:23,915216,4.57
8/3/22 22:44,929238,26.18
8/4/22 3:50,930151,30.47
8/4/22 11:15,931458,43.95
8/4/22 16:45,919616,15.79
8/4/22 17:01,932189,31.10
8/4/22 17:41,932628,18.24
8/5/22 1:25,934019,14.90
8/5/22 10:01,935551,21.39
8/5/22 10:08,930823,25.68
8/5/22 10:58,935748,25.31
8/5/22 18:15,924136,27.94
8/6/22 5:52,939226,30.14
8/6/22 8:24,938087,6.47
8/6/22 10:26,940075,0.01
8/6/22 11:06,940189,19.96
8/6/22 12:05,940346,17.80
8/6/22 14:04,940698,32.70
8/6/22 22:06,942198,31.36
8/7/22 3:35,943206,19.46
8/7/22 13:25,944954,26.66
8/7/22 15:22,945330,10.31
8/7/22 19:20,946019,23.81
8/7/22 21:49,946467,28.09
8/8/22 12:56,936112,20.11
8/8/22 15:03,936494,36.49
8/9/22 6:50,952436,19.44
8/9/22 11:14,953257,27.77
8/9/22 13:16,953624,18.12
8/9/22 15:44,941028,10.34
8/9/22 18:01,954460,13.90
8/9/22 20:08,954846,34.54
8/9/22 23:09,955429,34.04
8/10/22 4:36,956425,30.57
8/10/22 8:10,944005,23.21
8/10/22 12:26,957774,2.40
8/10/22 12:30,944819,6.56
8/10/22 16:28,957538,10.82
8/10/22 17:03,945624,5.65
8/10/22 23:52,946853,22.50
8/11/22 1:04,960011,21.79
8/11/22 16:46,962824,2.47
8/11/22 19:10,963254,23.54
8/12/22 2:39,964629,11.28
8/12/22 8:57,965739,30.46
8/12/22 13:00,966490,11.27
8/12/22 15:57,967007,34.37
8/12/22 19:16,967608,2.26
8/12/22 19:29,967124,21.25
8/12/22 22:48,968255,19.86
8/12/22 22:54,968260,9.54
8/13/22 0:59,968600,7.33
8/13/22 20:00,972071,21.03
8/13/22 23:31,959736,22.05
8/14/22 1:06,972239,11.16
8/14/22 9:37,974004,24.79
8/14/22 18:59,976210,22.67
8/15/22 8:29,971319,22.37
8/15/22 8:29,978696,0.01
8/15/22 11:44,979248,23.96
8/15/22 13:00,979509,13.55
8/15/22 14:09,979728,32.15
8/15/22 18:14,980484,27.70
8/15/22 18:26,980420,26.32
8/15/22 20:46,980929,0.01
8/15/22 21:05,981007,21.24
8/16/22 19:21,981523,14.70
8/17/22 0:37,972904,25.26
8/17/22 7:18,987159,13.03
8/17/22 7:22,987181,40.26
8/17/22 7:24,974128,17.09
8/17/22 8:59,987447,0.01
8/17/22 10:46,987776,3.39
8/17/22 11:04,987837,15.28
8/17/22 12:29,988104,9.61
8/17/22 19:50,988898,19.48
8/17/22 22:18,989862,20.28
8/18/22 0:42,990269,0.01
8/18/22 2:46,990678,17.98
8/18/22 3:16,990740,3.11
8/18/22 6:26,991343,8.69
8/18/22 12:26,992465,20.60
8/19/22 3:18,995120,4.66
8/19/22 4:31,995337,20.95
8/19/22 5:22,995466,14.59
8/19/22 12:57,996823,14.96
8/19/22 22:34,998582,15.17
8/20/22 2:00,999226,13.75
8/20/22 2:44,996549,29.15
8/22/22 13:11,996863,20.41
